ID,Assembly,TrackClass,TrackType,CellClass,CellType,Description,ProcessingLogs,Title,MetaData
SRX2460054,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"18579404,90.4,17.5,2590",GSM2443991: UCD4 E2 replicate 3 ER ChIP; Homo sapiens; ChIP-Seq,"source_name=Breast tumor xenograft	xenograft=UCD4	treatment=estrogen	chip antibody=ER (sc-543X, Santa Cruz Biotechnology), lot# F1215"
SRX2460055,hg38,TFs and others,PGR,Breast,Breast cancer cells,,"16565789,85.7,32.9,405",GSM2443992: UCD4 E2 replicate 3 PR ChIP; Homo sapiens; ChIP-Seq,"source_name=Breast tumor xenograft	xenograft=UCD4	treatment=estrogen	chip antibody=PR (sc-7208X, Santa Cruz Biotechnology), lot# H1415"
SRX2460058,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"15414916,87.3,23.3,2899",GSM2443995: UCD4 E2+P4 replicate 1 ER ChIP; Homo sapiens; ChIP-Seq,"source_name=Breast tumor xenograft	xenograft=UCD4	treatment=estrogen plus progesterone	chip antibody=ER (sc-543X, Santa Cruz Biotechnology), lot# F1215"
SRX2460059,hg38,TFs and others,PGR,Breast,Breast cancer cells,,"13532455,89.8,28.3,335",GSM2443996: UCD4 E2+P4 replicate 1 PR ChIP; Homo sapiens; ChIP-Seq,"source_name=Breast tumor xenograft	xenograft=UCD4	treatment=estrogen plus progesterone	chip antibody=PR (sc-7208X, Santa Cruz Biotechnology), lot# H1415"
SRX2460062,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"15811690,91.5,7.8,1088",GSM2443999: UCD4 E2+P4 replicate 2 ER ChIP; Homo sapiens; ChIP-Seq,"source_name=Breast tumor xenograft	xenograft=UCD4	treatment=estrogen plus progesterone	chip antibody=ER (sc-543X, Santa Cruz Biotechnology), lot# F1215"
SRX2460063,hg38,TFs and others,PGR,Breast,Breast cancer cells,,"14497349,90.7,43.0,261",GSM2444000: UCD4 E2+P4 replicate 2 PR ChIP; Homo sapiens; ChIP-Seq,"source_name=Breast tumor xenograft	xenograft=UCD4	treatment=estrogen plus progesterone	chip antibody=PR (sc-7208X, Santa Cruz Biotechnology), lot# H1415"
SRX2460066,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"17458074,89.3,23.0,3129",GSM2444003: UCD4 E2+P4 replicate 3 ER ChIP; Homo sapiens; ChIP-Seq,"source_name=Breast tumor xenograft	xenograft=UCD4	treatment=estrogen plus progesterone	chip antibody=ER (sc-543X, Santa Cruz Biotechnology), lot# F1215"
SRX2460067,hg38,TFs and others,PGR,Breast,Breast cancer cells,,"19082980,87.6,10.3,396",GSM2444004: UCD4 E2+P4 replicate 3 PR ChIP; Homo sapiens; ChIP-Seq,"source_name=Breast tumor xenograft	xenograft=UCD4	treatment=estrogen plus progesterone	chip antibody=PR (sc-7208X, Santa Cruz Biotechnology), lot# H1415"
SRX2513516,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"31399999,96.8,17.2,6358",GSM2467220: MCF7 NoTreat ERalpha; Homo sapiens; ChIP-Seq,"source_name=MCF7	tissue=mammary gland	cell line=MCF7	chip antibody=F3A6 (to ERalpha, Gronemeyer)	treatment=NoTreat"
SRX2513517,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"33828436,98.5,14.9,37372",GSM2467221: MCF7 E2 5min ERalpha; Homo sapiens; ChIP-Seq,"source_name=MCF7	tissue=mammary gland	cell line=MCF7	chip antibody=F3A6 (to ERalpha, Gronemeyer)	treatment=5min"
SRX2513518,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"32986622,95.5,16.6,29915",GSM2467222: MCF7 E2 10min ERalpha; Homo sapiens; ChIP-Seq,"source_name=MCF7	tissue=mammary gland	cell line=MCF7	chip antibody=F3A6 (to ERalpha, Gronemeyer)	treatment=10min"
SRX2513519,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"34127834,97.6,14.2,32604",GSM2467223: MCF7 E2 20min ERalpha; Homo sapiens; ChIP-Seq,"source_name=MCF7	tissue=mammary gland	cell line=MCF7	chip antibody=F3A6 (to ERalpha, Gronemeyer)	treatment=20min"
SRX2513520,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"33355539,95.8,17.6,35219",GSM2467224: MCF7 E2 40min ERalpha; Homo sapiens; ChIP-Seq,"source_name=MCF7	tissue=mammary gland	cell line=MCF7	chip antibody=F3A6 (to ERalpha, Gronemeyer)	treatment=40min"
SRX2513521,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"32711707,95.1,17.4,27824",GSM2467225: MCF7 E2 80min ERalpha; Homo sapiens; ChIP-Seq,"source_name=MCF7	tissue=mammary gland	cell line=MCF7	chip antibody=F3A6 (to ERalpha, Gronemeyer)	treatment=80min"
SRX2513522,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"29077885,93.3,21.9,10707",GSM2467226: MCF7 E2 160min ERalpha; Homo sapiens; ChIP-Seq,"source_name=MCF7	tissue=mammary gland	cell line=MCF7	chip antibody=F3A6 (to ERalpha, Gronemeyer)	treatment=160min"
SRX2513523,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"31162742,94.0,18.6,18726",GSM2467227: MCF7 E2 320min ERalpha; Homo sapiens; ChIP-Seq,"source_name=MCF7	tissue=mammary gland	cell line=MCF7	chip antibody=F3A6 (to ERalpha, Gronemeyer)	treatment=320min"
SRX2513524,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"16297635,78.9,50.6,2039",GSM2467228: MCF7 E2 640min ERalpha; Homo sapiens; ChIP-Seq,"source_name=MCF7	tissue=mammary gland	cell line=MCF7	chip antibody=F3A6 (to ERalpha, Gronemeyer)	treatment=640min"
SRX2513525,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"27281821,91.6,37.8,11236",GSM2467229: MCF7 E2 1280 min ERalpha; Homo sapiens; ChIP-Seq,"source_name=MCF7	tissue=mammary gland	cell line=MCF7	chip antibody=F3A6 (to ERalpha, Gronemeyer)	treatment=1280min"
SRX2514244,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"18754169,94.4,7.2,5163",GSM2467294: Tumor F ERa; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor F (same patient as tumor B)	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514245,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"18569672,91.3,5.9,892",GSM2467295: Tumor G ERa; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor G	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514246,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"23924152,67.3,15.0,761",GSM2467296: Tumor H ERa; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor H	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514247,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"32296216,84.0,18.8,998",GSM2467297: Tumor I ERa; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor I	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514248,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"20680117,98.2,1.4,1074",GSM2467298: Tumor J ERa; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor J	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514249,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"15611205,96.6,6.9,715",GSM2467299: Tumor K ERa; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor K	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514250,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"20899419,92.7,10.4,859",GSM2467300: Tumor 1 ERa; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 1	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514251,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"19444847,96.2,8.6,12421",GSM2467301: Tumor 2 ERa; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 2	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514252,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"30403020,62.0,7.8,5506",GSM2467302: Tumor 3 ERa; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 3	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514253,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"32936222,91.8,6.8,1518",GSM2467303: Tumor 4 ERa; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 4	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514254,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"14880365,94.9,4.6,617",GSM2467304: Tumor 5 ERa; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 5	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514255,hg38,TFs and others,ESR1,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"22411738,96.0,11.0,1120",GSM2467305: Tumor 6 ERa; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 6	tissue=endometrioid adenocarcinoma	chip antibody=ERa (SC-543; Santa Cruz)	procedure=Chromatin IP against ERa
SRX2514256,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"22900854,99.0,2.7,21046",GSM2467306: Tumor F H3K27ac; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor F (same patient as tumor B)	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX2514257,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"29613393,97.4,4.1,31326",GSM2467307: Tumor G H3K27ac; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor G	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX2514258,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"24977421,96.7,3.4,30074",GSM2467308: Tumor H H3K27ac; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor H	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX2514259,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"31443859,96.6,3.6,27933",GSM2467309: Tumor I H3K27ac; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor I	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX2514260,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"20886714,97.1,4.9,30001",GSM2467310: Tumor D H3K27ac; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor D	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX2514261,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"26601717,98.2,2.9,22560",GSM2467311: Tumor K H3K27ac; Homo sapiens; ChIP-Seq,source_name=Tamoxifen-associated endometrial tumor K	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX2514262,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"27210981,99.0,6.3,40428",GSM2467312: Tumor 1 H3K27ac; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 1	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX2514263,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"28796446,98.9,3.2,29432",GSM2467313: Tumor 2 H3K27ac; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 2	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX2514264,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"23348596,98.8,4.8,32132",GSM2467314: Tumor 3 H3K27ac; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 3	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX2514265,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"29667180,98.8,2.1,15600",GSM2467315: Tumor 4 H3K27ac; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 4	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX2514266,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"22491570,98.8,4.9,33744",GSM2467316: Tumor 5 H3K27ac; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 5	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX2514267,hg38,Histone,H3K27ac,Uterus,"Carcinoma, Endometrioid",MeSH Description=An adenocarcinoma characterized by the presence of cells resembling the glandular cells of the ENDOMETRIUM. It is a common histological type of ovarian CARCINOMA and ENDOMETRIAL CARCINOMA. There is a high frequency of co-occurrence of this form of adenocarcinoma in both tissues.,"22791103,98.8,3.8,31222",GSM2467317: Tumor 6 H3K27ac; Homo sapiens; ChIP-Seq,source_name=Endometrial tumor of a non-tamoxifen-user 6	tissue=endometrioid adenocarcinoma	chip antibody=H3K27ac (39133; Active motif)	procedure=Chromatin IP against H3K27ac
SRX25152567,hg38,TFs and others,MED12,Blood,CD4+ T cells,,"38797216,96.9,29.2,1735",GSM8368549: D5-Teff-Stim-AAVS1-KO-MED12Thermo ChIP; Homo sapiens; ChIP-Seq,source_name=Blood	tissue=Blood	chip antibody=MED12Thermo (Bethyl/Thermo A300-774A)	cell type=CD4+ Teff	genotype=AAVS1-KO	condition=Stim	donor=D5	geo_loc_name=missing	collection_date=missing
